category_id,category_level1,category_level2,category_level3,counts
1000010928,TV - VIDEO - SON,ACCESSOIRES TV - VIDEO - SON,TELECOMMANDE TV - TELECOMMANDE VIDEOPROJECTEUR - TELECOMMANDE LECTEUR VIDEO - TELECOMMANDE LECTEUR DE MUSIQUE,5573
1000008952,JEUX - JOUETS,CONSTRUCTION - MODELISME - MAQUETTE - MODELE REDUIT,AVIATION A CONSTRUIRE,5566
1000012857,SPORT,INSTRUMENT DE MESURE,COACH SPORTIF - BRACELET D'ACTIVITE - SUIVI ACTIVITES QUOTIDIENNES,5498
1000012900,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,PILE - LAMPE ELECTRIQUE,LAMPE ELECTRIQUE - LAMPE DE POCHE,5457
1000014267,LIBRAIRIE,SANTE - BIEN-ETRE,SANTE - FORME,5452
1000008941,JEUX - JOUETS,MONDE MINIATURE,PIECE DETACHEE MONDE MINIATURE,5446
1000011418,INFORMATIQUE,ORDINATEUR PORTABLE - NETBOOK,ORDINATEUR PORTABLE,5408
1000010556,CHAUSSURES - ACCESSOIRES,CHAUSSURES DETENTE,CHAUSSON - PANTOUFLE,5352
1000007361,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,PEINTURE - REVETEMENT MUR SOL PLAFOND,PEINTURE - VERNIS - TRAITEMENT (LASURE - EFFETS DECORATIFS),5228
1000018242,DVD - BLU-RAY,DVD,DVD DESSIN ANIME - DVD ANIMATION,5171
1000018280,MUSIQUE,CD,CD COMPILATION,5170
1000010724,PHOTO - OPTIQUE,ACCESSOIRES PHOTO - OPTIQUE,CABLE - CONNECTIQUE - ADAPTATEUR PHOTO - OPTIQUE,5092
1000014224,LIBRAIRIE,LOISIRS - JEUX - SPORT,LOISIRS CREATIFS,5052
1000018838,SPORT,RUNNING - ATHLETISME,CHAUSSURES DE RUNNING - CHAUSSURES D'ATHLETISME,5047
1000012447,MEUBLE,ACCESSOIRE DE MEUBLE,BOITE DE RANGEMENT - BAC DE RANGEMENT,5030
1000009958,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,PIECE DETACHEE OUTIL DE JARDIN,5008
1000005724,AUTO - MOTO,PIECES,BALAI D'ESSUIE GLACE,5003
1000002781,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SANITAIRE - PLOMBERIE,ROBINETTERIE DE CUISINE,4986
1000014233,LIBRAIRIE,MEDECINE,OUVRAGE PATHOLOGIE ,4952
1000014210,LIBRAIRIE,LITTERATURE,THEATRE,4927
1000004307,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,FARD A PAUPIERE - OMBRE A PAUPIERE,4908
1000001756,DECO - LINGE - LUMINAIRE,LINGE DE TOILETTE,TAPIS - DESCENTE DE BAIN-TOILETTE,4907
1000010718,PHOTO - OPTIQUE,ACCESSOIRES PHOTO - OPTIQUE,COQUE - HOUSSE - ETUI PHOTO - OPTIQUE,4906
1000018254,DVD - BLU-RAY,DVD,DVD SERIE TV,4839
1000002002,JARDIN - PISCINE,JARDINAGE,JARDINIERE - POT DE FLEUR - CACHE-POT,4836
1000000364,PUERICULTURE,JOUET PREMIER AGE,DOUDOU,4830
1000015340,JEUX - JOUETS,DRONE,PIECE DETACHEE DRONE,4828
1000005848,AUTO - MOTO,PIECES,DISQUE D'EMBRAYAGE,4820
1000003964,INFORMATIQUE,COMPOSANT - PIECE DETACHEE,CONTROLE DU REFROIDISSEMENT - ENVIRONNEMENT,4684
1000014276,LIBRAIRIE,SCIENCE-FICTION,SCIENCE-FICTION,4639
1000002822,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,GENIE THERMIQUE - CLIMATIQUE - CHAUFFAGE,RADIATEUR - PANNEAU,4612
1000005328,AUTO - MOTO,PORTAGE - REMORQUAGE,BARRES DE TOIT - ADAPTATEUR BARRE DE TOIT,4604
1000003974,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,COLORATION - DECOLORATION - ACCESSOIRE DE POSE,4588
1000005978,AUTO - MOTO,PIECES,POT CATALYTIQUE - CATALYSEUR,4571
1000002695,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE MAISON,SERRURE - BARILLET - CYLINDRE - CADENAS - VERROUS - ANTIVOL,4567
1000006040,AUTO - MOTO,PIECES,SOUPAPE,4506
1000004014,INFORMATIQUE,CONNECTIQUE - ALIMENTATION,ADAPTATEUR AUDIO - VIDEO,4491
1000010026,BAGAGERIE,BAGAGES,VALISE OU BAGAGE VENDU SEUL,4427
1000015802,TV - VIDEO - SON,CAR AUDIO,AUTORADIO,4404
1000014042,LIBRAIRIE,ARTS - CINEMA - MUSIQUE,PHOTOGRAPHIE ,4401
1000003400,VIN - ALCOOL - LIQUIDES,VIN,VIN ROUGE,4398
1000007543,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MENUISERIE - HUISSERIE - CLOTURE,CLOTURE - CANISSE - BRISE VUE - GRILLAGE - PANNEAU,4392
1000004303,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,FOND DE TEINT - BASE - POUDRE ,4391
1000018300,MUSIQUE,CD,CD SOUL - CD FUNK - CD DISCO,4391
1000011462,INFORMATIQUE,CLAVIER - SOURIS - WEBCAM,STYLET POUR TABLETTE - GANT POUR TABLETTE,4380
1000013159,AUTO - MOTO,PIECES,PIECES DIVERSES POT D'ECHAPPEMENT,4376
1000002650,MEUBLE,MEUBLE DE BUREAU,CHAISE DE BUREAU - FAUTEUIL DE BUREAU,4356
1000009993,BAGAGERIE,ACCESSOIRES BAGAGE,PARAPLUIE,4355
1000018244,DVD - BLU-RAY,DVD,DVD DOCUMENTAIRE,4351
1000010020,BAGAGERIE,BAGAGES,SAC DE VOYAGE,4337
1000015782,LITERIE,LIT,LIT COMPLET - MEUBLE ET SOMMIER - MEUBLE ET SOMMIER ET MATELAS,4336
1000018083,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,EMBOUT DE TOURNEVIS - DOUILLE DE TOURNEVIS,4311
1000015767,LITERIE,ELEMENT DE LIT,SOMMIER,4304
1000016342,ANIMALERIE,HABITAT - COUCHAGE,CORBEILLE - PANIER - COUSSIN - HAMAC,4303
1000008772,JEUX - JOUETS,DEGUISEMENT - SPECTACLE,ARME FICTIVE - BATON - EPEE - BAGUETTE,4300
1000016272,ANIMALERIE,ATTACHE - SELLERIE,COLLIER,4286
1000014318,LIBRAIRIE,TOURISME - VOYAGE,GUIDES ETRANGER,4278
1000000249,EPICERIE,CONFISERIE,CONFISERIE DE SUCRE - BONBON,4256
1000002324,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE DE TABLE,MENAGERE - SERVICE COMPLET DE COUVERTS ,4206
1000016408,ANIMALERIE,JOUET,JOUET,4206
1000010401,CHAUSSURES - ACCESSOIRES,CHAUSSURES DE VILLE,TONG,4195
1000012291,DROGUERIE,MATERIEL D'ENTRETIEN,POUBELLE - CORBEILLE - SUPPORT SAC,4184
1000012961,DECO - LINGE - LUMINAIRE,MIROIR,MIROIR,4170
1000014032,LIBRAIRIE,ARTS - CINEMA - MUSIQUE,CINEMA - VIDEO,4166
1000014204,LIBRAIRIE,LITTERATURE,LITTERATURE SENTIMENTALE ,4162
1000012540,ARTICLES POUR FUMEUR,CIGARETTE ELECTRONIQUE,CIGARETTE ELECTRONIQUE,4161
1000002334,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE DE TABLE,PLATEAU - PLAT DE SERVICE,4159
1000015334,JEUX - JOUETS,DRONE,DRONE,4152
1000013135,AUTO - MOTO,PNEUS,CHAMBRE A AIR POUR PNEU,4151
1000017067,TATOUAGE - PIERCING,BIJOU PIERCING,LABRET,4143
1000002856,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,QUINCAILLERIE,POIGNEE DE MEUBLE - BOUTON DE MEUBLE,4132
1000002597,MEUBLE,MEUBLE DE SEJOUR - ENTREE,BUFFET - BAHUT - ENFILADE,4127
1000014026,LIBRAIRIE,ARTS - CINEMA - MUSIQUE,ARTS DECORATIFS,4127
1000014476,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PERLE - BIJOUX - BADGE,FIL - TOUR DE COU - SUEDINE - CORDON - LANIERE - LIEN - RUBAN,4115
1000015852,BIJOUX -  LUNETTES - MONTRES,BIJOUX,ALLIANCE - SOLITAIRE,4088
1000002239,ART DE LA TABLE - ARTICLES CULINAIRES,CUISSON DES ALIMENTS,POELE - SAUTEUSE,4064
1000015472,DECO - LINGE - LUMINAIRE,ARTICLES - DECORATION DE FETE ,DECORATION DE FETE MURALE - DECORATION DE FETE A SUSPENDRE,4060
1000014263,LIBRAIRIE,SANTE - BIEN-ETRE,DEVELOPPEMENT PERSONNEL ,4008
1000011464,INFORMATIQUE,CLAVIER - SOURIS - WEBCAM,TAPIS DE SOURIS,3970
1000012509,ARTICLES POUR FUMEUR,CIGARETTE,BRIQUET - BRIQUET A CIGARE,3963
1000002563,MEUBLE,MEUBLE DE CHAMBRE,COMMODE DE CHAMBRE,3940
1000009669,AUTO - MOTO,PIECES,BOITE DE VITESSE - BOITE DE TRANSFERT - PONT - DIFFERENTIEL,3922
1000002646,MEUBLE,SIEGE - ASSISE,TABOURET,3893
1000008365,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,KIT D'INSTALLATION D'AUTORADIO,3878
1000014208,LIBRAIRIE,LITTERATURE,ROMANS HISTORIQUES,3870
1000005782,AUTO - MOTO,PIECES,CAPOT - GRILLE - KIT FEUX,3863
1000010675,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,KIT MAINS LIBRES - KIT VOITURE BLUETOOTH TELEPHONE,3860
1000001769,DECO - LINGE - LUMINAIRE,LINGE DE TABLE - CUISINE,TABLIER DE CUISINE,3857
1000019734,PHOTO - OPTIQUE,TREPIED - MONOPOD,PERCHE - STICK - CANNE SELFIE,3853
1000010789,PHOTO - OPTIQUE,JUMELLE - TELESCOPE - OPTIQUE,JUMELLE OPTIQUE,3840
1000002981,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,ELECTRICITE - DOMOTIQUE,CABLE - FIL - GAINE,3840
1000016276,ANIMALERIE,ATTACHE - SELLERIE,LAISSE - SANGLE - ACCOUPLE - FOURREAU POUR SANGLE,3835
1000015423,DECO - LINGE - LUMINAIRE,ACCESSOIRE SALLE DE BAIN,RIDEAU DE DOUCHE,3832
1000015769,LITERIE,ELEMENT DE LIT,STRUCTURE DE LIT,3829
1000005274,AUTO - MOTO,EQUIPEMENT PILOTE,CASQUE MOTO SCOOTER,3787
1000010090,BAGAGERIE,PETITE MAROQUINERIE,TROUSSE A STYLO,3776
1000001737,DECO - LINGE - LUMINAIRE,LINGE DE LIT,PARURE DE DRAP - PARURE DE LIT ,3769
1000018278,MUSIQUE,CD,CD AMBIANCE - CD LOUNGE,3740
1000003952,INFORMATIQUE,COMPOSANT - PIECE DETACHEE,DISQUE DUR INTERNE,3723
1000004305,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,EYE-LINER - CRAYON - KHOL,3712
1000006018,AUTO - MOTO,PIECES,SILENTBLOC CHASSIS,3671
1000014311,LIBRAIRIE,SCOLAIRE - PARASCOLAIRE,LYCEE - VOIE GENERALE,3643
1000014810,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PEINTURE,PEINTURE ACRYLIQUE,3641
1000005414,AUTO - MOTO,AIDE A LA CONDUITE - SECURITE,ANTIVOL - BLOQUE ROUE,3576
1000005828,AUTO - MOTO,PIECES,COURROIE DE DISTRIBUTION - KIT DE DISTRIBUTION,3576
1000005495,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,JANTES,3513
1000014028,LIBRAIRIE,ARTS - CINEMA - MUSIQUE,AUTRES ARTS ,3489
1000018170,DECO - LINGE - LUMINAIRE,RIDEAU - STORE - ACCESSOIRE,VOILE - VOILAGE,3484
1000005880,AUTO - MOTO,PIECES,FILTRE D'HABITACLE,3473
1000017773,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,FRAISE - MEULE A TIGE - CAPUCHON ABRASIF - DOME DE SATINAGE,3472
1000014408,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,CLASSEMENT - ARCHIVAGE,ETIQUETTE - ETIQUETTE DE CLASSEMENT,3465
1000008788,JEUX - JOUETS,DEGUISEMENT - SPECTACLE,MAQUILLAGE DE DEGUISEMENT - COLORATION DE DEGUISEMENT,3440
1000017061,TATOUAGE - PIERCING,BIJOU PIERCING,ECARTEUR POUR PIERCING,3437
1000001786,DECO - LINGE - LUMINAIRE,RIDEAU - STORE - ACCESSOIRE,STORE DE FENETRE,3432
1000010716,PHOTO - OPTIQUE,ACCESSOIRES PHOTO - OPTIQUE,FILM DE PROTECTION PHOTO - OPTIQUE,3424
1000010039,BAGAGERIE,BUSINESS,SACOCHE ORDINATEUR - SACOCHE ORDINATEUR ECRAN D'ORDINATEUR - SACOCHE POUR IMPRIMANTE,3417
1000015854,ELECTROMENAGER,ENTRETIEN DES SOLS - MAISON,SAC ASPIRATEUR,3413
1000002548,MEUBLE,MEUBLE DE BUREAU,BUREAU - REHAUSSE BUREAU,3409
1000003684,ELECTROMENAGER,PETIT DEJEUNER - CAFE,ACCESSOIRES PETIT DEJEUNER - PIECES PETIT DEJEUNER,3389
1000015498,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE DE TABLE,VERRE A EAU AVEC OU SANS PIED - VERRE A SIROP - VERRE A JUS DE FRUIT - VERRE A SODA - GOBELET,3380
1000000422,PUERICULTURE,PROMENADE-VOYAGE,POUSSETTE-CHASSIS POUSSETTE,3369
1000004027,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,SHAMPOING - SHAMPOING SEC,3338
1000012143,MERCERIE,CONSOMMABLE COUTURE,LAINE A TRICOTER - PELOTE,3331
1000012131,MERCERIE,ACCESSOIRES DE FINITION,DECO COUTURE - RENFORT - PATCH THERMOCOLLANT,3331
1000014247,LIBRAIRIE,POLITIQUE - ECONOMIE,SCIENCES POLITIQUES ,3320
1000014022,LIBRAIRIE,ARTS - CINEMA - MUSIQUE,ARCHITECTURE,3317
1000016274,ANIMALERIE,ATTACHE - SELLERIE,HARNAIS ANIMAL,3300
1000004320,HYGIENE - BEAUTE - PARFUM,PARFUM,EAU DE TOILETTE,3293
1000004580,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,QUINCAILLERIE,COLLIER DE SERRAGE - CIRCLIP,3254
1000002194,ART DE LA TABLE - ARTICLES CULINAIRES,CONSERVATION DES ALIMENTS,BOITES DE CONSERVATION - BOITES HERMETIQUES,3244
1000010049,BAGAGERIE,MAROQUINERIE,CARTABLE,3241
1000001735,DECO - LINGE - LUMINAIRE,LINGE DE LIT,OREILLER,3240
1000010918,TV - VIDEO - SON,ACCESSOIRES TV - VIDEO - SON,LUNETTES 3D - LUNETTES MULTIMEDIA,3236
1000014092,LIBRAIRIE,DROIT,DROIT DES AFFAIRES,3212
1000014283,LIBRAIRIE,SCIENCES HUMAINES,PSYCHANALYSE,3204
1000016486,ANIMALERIE,SECURITE - PROTECTION,PLAQUE DE GARDE - SIGNALETIQUE AUTO,3202
1000005936,AUTO - MOTO,PIECES,MACHOIRE DE FREIN,3202
1000004444,PARAPHARMACIE,TRAITEMENTS LIBRE SERVICE - SOINS PATHOLOGIES,HUILE ESSENTIELLE - ESSENCE - FLEUR DE BACH,3190
1000015850,BIJOUX -  LUNETTES - MONTRES,BIJOUX,CHEVALIERE,3171
1000019532,MEUBLE,MEUBLE DE SEJOUR - ENTREE,TABLE A MANGER SANS CHAISES,3165
1000004095,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,TRAITEMENT SPECIFIQUE VISAGE OU CORPS,3159
1000002642,MEUBLE,SIEGE - ASSISE,POUF - POIRE,3156
1000018176,DECO - LINGE - LUMINAIRE,LUMINAIRE D'INTERIEUR,BANDE LED - RUBAN LED,3145
1000003963,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,BROSSE MANUELLE - PEIGNE,3142
1000007609,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,ELECTRICITE - DOMOTIQUE,ALIMENTATION ELECTRIQUE - TRANSFORMATEUR - CONVERTISSEUR,3127
1000014229,LIBRAIRIE,MEDECINE,ETUDE MEDICALE - CONCOURS MEDICAL,3124
1000010734,PHOTO - OPTIQUE,ACCESSOIRES PHOTO - OPTIQUE,TELECOMMANDE - DECLENCHEUR A DISTANCE PHOTO - OPTIQUE,3118
1000006190,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,PROTECTION EXTERIEURE,3111
1000018252,DVD - BLU-RAY,DVD,DVD MUSICAL,3104
1000014290,LIBRAIRIE,SCIENCES TECHNIQUES,HISTOIRE DES SCICENCES,3088
1000010065,BAGAGERIE,MAROQUINERIE,SAC SHOPPING,3087
1000021541,TELEPHONIE - GPS,MONTRE INTELLIGENTE - MONTRE CONNECTEE,BRACELET POUR MONTRE CONNECTEE - CONNECTEUR DE BRACELET,3083
1000008966,JEUX - JOUETS,CONSTRUCTION - MODELISME - MAQUETTE - MODELE REDUIT,KIT MODELISME A CONSTRUIRE,3042
1000016234,ANIMALERIE,ALIMENTATION,CROQUETTE - NOURRITURE SECHE,3013
1000020839,TV - VIDEO - SON,ACCESSOIRES TV - VIDEO - SON,FIXATION TV - SUPPORT TV - SUPPORT MURAL POUR TV,3012
1000015863,ELECTROMENAGER,GROS APPAREILS DE CUISSON,FILTRE POUR HOTTE,3011
1000014526,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,DESSIN - COLORIAGE,MARQUEUR - MARQUEUR-FEUTRE,2986
1000001585,SONO - DJ,ENTRETIEN ET PIECES DETACHEES,ALIMENTATION SECTEUR - BATTERIE,2982
1000005708,AUTO - MOTO,PIECES,ADMISSION DIRECTE,2976
1000001972,JARDIN - PISCINE,MEUBLES D'EXTERIEUR - DE JARDIN,SALON DE JARDIN - ENSEMBLE TABLE CHAISE FAUTEUIL DE JARDIN,2966
1000007722,AUTO - MOTO,PIECES,BOITIER ELECTRONIQUE - BOITIER ADDITIONNEL,2956
1000017883,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SANITAIRE - PLOMBERIE,PAROIS DE DOUCHE - PORTE DE DOUCHE,2952
1000012889,DECO - LINGE - LUMINAIRE,LINGE DE PLAGE,SERVIETTE DE PLAGE - DRAP DE PLAGE - FOUTA,2951
1000014051,LIBRAIRIE,BANDE DESSINEE - MANGA - HUMOUR,HUMOUR,2923
1000012414,DECO - LINGE - LUMINAIRE,ACCESSOIRE SALLE DE BAIN,DISTRIBUTEUR DE SAVON - PORTE SAVON,2918
1000017053,TATOUAGE - PIERCING,BIJOU PIERCING,ANNEAU DE PIERCING,2917
1000001857,DECO - LINGE - LUMINAIRE,LUMINAIRE D'INTERIEUR,LAMPADAIRE,2916
1000017985,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,CLIQUET - DOUILLE,2912
1000001759,DECO - LINGE - LUMINAIRE,LINGE DE TABLE - CUISINE,CHEMIN DE TABLE,2899
1000018844,SPORT,SPORT DE MONTAGNE,CHAUSSURES DE RANDONNEE,2898
1000002464,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES PATISSERIE,DECOUPOIR - EMPORTE-PIECE,2896
1000006730,SPORT,PECHE,NYLON - FIL DE PECHE - TRESSE,2889
1000012145,MERCERIE,CONSOMMABLE COUTURE,RUBANERIE - BOBINE DE RUBAN,2885
1000005894,AUTO - MOTO,PIECES,GARDE-BOUE - BAVETTE,2884
1000005990,AUTO - MOTO,PIECES,RADIATEUR EAU,2880
1000012556,ARTICLES POUR FUMEUR,CIGARETTE ELECTRONIQUE,PULVERISATEUR CIGARETTE ELECTRONIQUE - ATOMISEUR CIGARETTE ELECTRONIQUE,2873
1000008962,JEUX - JOUETS,CONSTRUCTION - MODELISME - MAQUETTE - MODELE REDUIT,TERRAIN A CONSTRUIRE - NATURE A CONSTRUIRE - DECOR A CONSTRUIRE,2872
1000013038,DECO - LINGE - LUMINAIRE,DECORATION MURALE - TABLEAU - CADRE PHOTO - STICKER,PLAQUE DE PORTE - LETTRE DECORATIVE,2866
1000014150,LIBRAIRIE,HISTOIRE - GEOGRAPHIE,HISTOIRE ANCIENNE,2866
1000012028,AUTO - MOTO,PIECES,BOITIER - COQUE DE CLE - TELECOMMANDE,2864
1000005744,AUTO - MOTO,PIECES,BOBINE D'ALLUMAGE - BOBINE HAUTE TENSION,2859
1000002973,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,ELECTRICITE - DOMOTIQUE,INTERRUPTEUR,2849
1000005930,AUTO - MOTO,PIECES,LEVIER D'EMBRAYAGE,2827
1000005808,AUTO - MOTO,PIECES,CHEMISE DE PISTON,2818
1000006720,SPORT,PECHE,HAMEÇON,2816
1000009104,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,CHAINE TRONCONNEUSE - GUIDE POUR TRONCONNEUSE,2794
1000010112,BIJOUX -  LUNETTES - MONTRES,BIJOUX,BROCHE,2789
1000017969,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,PINCE - TENAILLE - TENAILLE RUSSE - COUPE BOULON,2772
1000012583,PHOTO - OPTIQUE,ACCESSOIRES PHOTO - OPTIQUE,SAC A DOS - SAC PHOTO - OPTIQUE,2761
1000014272,LIBRAIRIE,SCIENCE-FICTION,FANTASY,2760
1000002553,MEUBLE,MEUBLE DE CHAMBRE,ARMOIRE DE CHAMBRE,2755
1000006732,SPORT,PECHE,OUTILLAGE PECHE,2728
1000017973,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,PINCE ELECTRICIEN,2717
1000010124,BIJOUX -  LUNETTES - MONTRES,BIJOUX,MAILLON DE BRACELET,2717
1000014245,LIBRAIRIE,POLITIQUE - ECONOMIE,GEOPOLITIQUE,2708
1000000802,PUERICULTURE,REPAS BEBE,BAVOIR,2706
1000013862,INSTRUMENTS DE MUSIQUE,OUTIL - PIECE DETACHEE,CORDE POUR INSTRUMENT DE MUSIQUE,2698
1000010554,CHAUSSURES - ACCESSOIRES,CHAUSSURES DETENTE,ESPADRILLE,2689
1000014322,LIBRAIRIE,TOURISME - VOYAGE,RECIT DE VOYAGE ,2681
1000016676,HYGIENE - BEAUTE - PARFUM,PARFUM,EAU DE PARFUM,2678
1000010377,CHAUSSURES - ACCESSOIRES,CHAUSSURES DE VILLE,DERBY,2672
1000001962,JARDIN - PISCINE,MEUBLES D'EXTERIEUR - DE JARDIN,CHAISE DE JARDIN - FAUTEUIL DE JARDIN - TABOURET DE JARDIN - CANAPE DE JARDIN,2668
1000014113,LIBRAIRIE,ENSEIGNEMENT,ENSEIGNEMENT PRIMAIRE,2667
1000014324,LIBRAIRIE,TOURISME - VOYAGE,TOURISME EN FRANCE,2661
1000011437,INFORMATIQUE,IMPRESSION - SCANNER,PIECE DETACHEE POUR IMPRIMANTE,2657
1000009930,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MACHINE OUTIL,PIECE DETACHEE MACHINE OUTIL,2646
1000010830,PHOTO - OPTIQUE,OBJECTIF - FLASH - ZOOM,FILTRE PHOTO,2643
1000005762,AUTO - MOTO,PIECES,BOUGIE D'ALLUMAGE,2640
1000009661,AUTO - MOTO,PIECES,ROUE COMPLETE - ROUE AVEC JANTE,2636
1000002788,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SANITAIRE - PLOMBERIE,FLEXIBLE DE DOUCHE - SUPPORT DE DOUCHETTE - POMMEAU DE DOUCHE,2635
1000004074,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,SAVON - PAIN DE SAVON - SYNDETS,2626
1000006158,AUTO - MOTO,OUTILLAGE,COFFRET OUTILLAGE,2624
1000011403,INFORMATIQUE,STOCKAGE EXTERNE,DISQUE DUR EXTERNE,2620
1000012133,MERCERIE,ACCESSOIRES DE FINITION,FERMETURE - BOUTON - ZIP,2618
1000004169,INFORMATIQUE,PROTECTION - PERSONNALISATION - SUPPORT,SUPPORT PC - SUPPORT TABLETTE,2608
1000011429,INFORMATIQUE,IMPRESSION - SCANNER,RUBAN - ENCREUR,2606
1000014316,LIBRAIRIE,TOURISME - VOYAGE,GUIDES DE FRANCE,2597
1000012977,DECO - LINGE - LUMINAIRE,BOUGEOIR - PHOTOPHORE - BOUGIE - SENTEUR,ENCENS,2595
1000001838,DECO - LINGE - LUMINAIRE,ARTICLES - DECORATION DE FETE ,BANDEROLE - BANNIERE - GUIRLANDE (HORS NOEL),2594
1000002520,MEUBLE,PETIT MEUBLE COMPLEMENT,ETAGERE MURALE - ECHELLE ETAGERE,2586
1000010836,PHOTO - OPTIQUE,OBJECTIF - FLASH - ZOOM,OBJECTIF,2585
1000010094,BAGAGERIE,PETITE MAROQUINERIE,TROUSSE DE TOILETTE - VANITY,2584
1000012147,MERCERIE,CONSOMMABLE COUTURE,TISSU,2584
1000006687,SPORT,MULTISPORT,SAC DE SPORT,2582
1000004090,INFORMATIQUE,CONNECTIQUE - ALIMENTATION,PACK CONNECTIQUE - ALIMENTATION,2581
1000015454,DECO - LINGE - LUMINAIRE,ARTICLES - DECORATION DE FETE ,BOITE A DRAGEES,2575
1000006008,AUTO - MOTO,PIECES,ROULEMENT DE DIRECTION - CAGE DE DIRECTION,2566
1000018089,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,LAME DE DECOUPE,2564
1000001723,DECO - LINGE - LUMINAIRE,LINGE DE LIT,COUETTE,2563
1000008933,JEUX - JOUETS,MONDE MINIATURE,UNIVERS MINIATURE - HABITATION MINIATURE - GARAGE MINIATURE,2556
1000006187,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,INTERCOM - KIT COMMUNICATION,2552
1000000526,PUERICULTURE,SOMMEIL BEBE,GIGOTEUSE - DOUILLETTE - TURBULETTE,2551
1000010078,BAGAGERIE,PETITE MAROQUINERIE,PORTE CARTE,2544
1000010149,BIJOUX -  LUNETTES - MONTRES,LUNETTES,LUNETTES DE LECTURE - LUNETTE LOUPE,2540
1000010820,PHOTO - OPTIQUE,OBJECTIF - FLASH - ZOOM,COMPLEMENT OPTIQUE,2529
1000018250,DVD - BLU-RAY,DVD,DVD MANGA - DVD JAPANIMATION,2527
1000005483,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,COUVRE-VOLANT,2524
1000016153,TENUE PROFESSIONNELLE,CHAUSSURES PROFESSIONNELLES,CHAUSSURES DE SECURITE PROFESSIONNELLES,2512
1000010884,PHOTO - OPTIQUE,TREPIED - MONOPOD,TREPIED,2504
1000010832,PHOTO - OPTIQUE,OBJECTIF - FLASH - ZOOM,FLASH,2494
1000004065,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,HYDRATANT CORPS - HYDRATANT MULTI-USAGE,2492
1000000591,EPICERIE,PETIT DEJEUNER,CAFE - CHICOREE,2491
1000010106,BIJOUX -  LUNETTES - MONTRES,BIJOUX,BOITE A BIJOUX,2490
1000002004,JARDIN - PISCINE,JARDINAGE,GRAINE - SEMENCE,2484
1000017753,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,DISQUE ABRASIF,2483
1000006569,SPORT,GLISSE URBAINE,SKATEBOARD - SHORTBOARD - LONGBOARD - PACK,2482
1000014396,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,CLASSEMENT - ARCHIVAGE,CHEMISE - SOUS-CHEMISE,2480
1000001855,DECO - LINGE - LUMINAIRE,LUMINAIRE D'INTERIEUR,GUIRLANDE ELECTRIQUE LUMINEUSE INTERIEURE,2479
